Serial,Device_Type,first_seen_date,last_seen_date,total_days_observed,total_records,risk_score_current,risk_score_avg,risk_score_max,risk_score_min,risk_score_std,device_health_status,battery_current,battery_min,battery_max,battery_avg,battery_std,battery_readings_total,battery_readings_valid,battery_readings_negative,battery_readings_over100,battery_readings_nan,battery_data_quality_pct,battery_data_quality,expected_daily_drain,battery_drain_rate_per_day,drain_deviation,days_until_battery_critical,expected_battery_life_days,expected_battery_life_years,battery_low_days_count,battery_low_percentage,battery_warning_days_count,battery_drain_category,battery_data_issue,years_remaining,battery_health_category,risk_category,drain_category,days_since_last_comm,communication_status,not_communicating_7d,has_sensor_issue,projected_life_years,life_reduction_pct,remaining_life_category,less_than_10yr_life,is_slightly_draining,is_moderately_draining,is_fast_draining,is_critical_draining,needs_replacement_1year,needs_replacement_2year,schedule_replacement_3year,life_expectancy_category,estimated_days_remaining,critical_battery_30d,emergency_battery_7d,comm_risk_score,sensor_risk_score,battery_risk_score,drain_risk_score,overall_risk_score,priority_level
SE52210254,ZM1,2025-09-13,2025-10-13,30,30,1.88,1.4913333333333334,1.88,1.11,0.2398668212863609,GOOD,64.36,64.36,64.7,64.53300000000002,0.1046224740147425,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0113934828884885,-0.016003777385484,3893.453866053492,5648.84334578908,15.476283139148114,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,15.476283139148162,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,24.04643122925445,-140.4643122925445,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5648.84334578908,False,False,0,0,0,0,0.0,Normal
ZN11224409,ZM1,2025-09-13,2025-10-13,30,30,1.87,1.4843333333333333,1.87,1.11,0.2387710392727776,GOOD,67.98,67.98,68.33,68.15666666666665,0.1091766469071334,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0118879973800555,-0.015509262893917,4036.0035812672695,5718.372727272811,15.666774595267944,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,15.666774595267976,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,23.046152685007318,-130.46152685007317,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5718.372727272811,False,False,0,0,0,0,0.0,Normal
ZN19220010,ZM1,2025-09-19,2025-10-13,24,24,1.87,1.5537500000000002,1.87,1.26,0.193543894583205,GOOD,62.7,62.7,63.0,62.8575,0.0968750876577438,24.0,24.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0129065375302677,-0.0144907227437048,3308.400870478399,4858.003151732943,13.3095976759806,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,13.309597675980665,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,21.227428510335987,-112.27428510335986,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),4858.003151732943,False,False,0,0,0,0,0.0,Normal
SE62210174,ZM1,2025-09-13,2025-10-13,30,30,1.87,1.4843333333333333,1.87,1.11,0.2387710392727776,GOOD,61.23,61.23,61.68,61.48166666666668,0.1477669024892395,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0158138202063204,-0.0115834400676521,2607.213150401264,3871.9296919493145,10.608026553285738,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,10.608026553285793,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,17.324884130795024,-73.24884130795024,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),3871.9296919493145,False,False,0,0,0,0,0.0,Normal
SE52210218,ZM1,2025-09-13,2025-10-13,30,30,1.86,1.4713333333333336,1.86,1.09,0.2398668212863609,EXCELLENT,87.93,87.93,88.25,88.08866666666667,0.0974054212657275,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0106058621254288,-0.0167913981485437,6404.948432917063,8290.698008338002,22.71424111873412,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,22.714241118734254,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,25.83218596466991,-158.32185964669912,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),8290.698008338002,False,False,0,0,0,0,0.0,Normal
SE52210232,ZM1,2025-09-13,2025-10-13,30,30,1.85,1.4640000000000002,1.85,1.09,0.2388131573802646,GOOD,61.29,61.29,61.62,61.45599999999999,0.1022033132602818,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0111282135254625,-0.01626904674851,3710.3889052383706,5507.622572101278,15.08937690986638,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,15.089376909866512,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,24.619639272094165,-146.19639272094165,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5507.622572101278,False,False,0,0,0,0,0.0,Normal
ZN13231583,ZM1,2025-09-13,2025-10-13,30,30,1.84,1.450666666666667,1.84,1.07,0.2391930879714824,EXCELLENT,80.62,80.62,80.96,80.78966666666665,0.1056175055152521,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0114999181267391,-0.0158973421472334,5271.341876691155,7010.484693151507,19.206807378497125,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,19.206807378497277,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,23.823874198086425,-138.23874198086426,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),7010.484693151507,False,False,0,0,0,0,0.0,Normal
ZN30221389,ZM1,2025-09-19,2025-10-13,24,24,1.84,5.654166666666668,100.0,1.24,20.096362404277496,GOOD,73.55,73.55,73.88,73.70695652173912,0.1125907626845889,24.0,23.0,0.0,0.0,1.0,95.83333333333334,GOOD,0.0273972602739726,0.0153414448669199,-0.0120558154070526,3490.5447605829804,4794.202934470189,13.134802560192275,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,13.134802560192298,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,17.858331149139765,-78.58331149139765,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),4794.202934470189,False,False,0,0,0,0,0.0,Normal
ZN19220577,ZM1,2025-09-13,2025-10-13,30,30,1.84,1.4496666666666669,1.84,1.07,0.2376535196505594,GOOD,62.67,62.67,63.12,62.89999999999999,0.1317782882017341,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0143482888488614,-0.0130489714251111,2973.8737803139497,4367.768216833267,11.966488265296604,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,11.96648826529662,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,19.094444335880997,-90.94444335880996,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),4367.768216833267,False,False,0,0,0,0,0.0,Normal
ZN11224570,ZM1,2025-09-13,2025-10-13,30,30,1.84,1.450666666666667,1.84,1.07,0.2391930879714824,GOOD,66.4,66.4,66.73,66.56700000000001,0.1028943214143047,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0112035369248396,-0.0161937233491329,4141.549254604162,5926.699795381863,16.237533685977585,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.237533685977706,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,24.454116996954372,-144.54116996954372,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5926.699795381863,False,False,0,0,0,0,0.0,Normal
ZN11224456,ZM1,2025-09-13,2025-10-13,30,30,1.83,1.4519999999999995,1.83,1.07,0.2331256875740993,GOOD,60.02,60.02,60.42,60.21466666666667,0.1239503052070447,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.01342393974128,-0.0139733205326925,2981.241034398742,4471.116613808412,12.2496345583792,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,12.24963455837921,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,20.409254512461196,-104.09254512461197,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),4471.116613808412,False,False,0,0,0,0,0.0,Normal
ZN11224467,ZM1,2025-09-13,2025-10-13,30,30,1.82,1.4296666666666664,1.82,1.05,0.2391145063069925,GOOD,60.13,60.13,60.47,60.298000000000016,0.1040026524860684,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0113238906173242,-0.0160733696566483,3543.8350083146984,5310.012435832636,14.54797927625374,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,14.547979276253796,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,24.194211335861958,-141.94211335861957,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5310.012435832636,False,False,0,0,0,0,0.0,Normal
ZN11224413,ZM1,2025-09-13,2025-10-13,30,30,1.82,1.4333333333333331,1.82,1.06,0.2380717558206773,FAIR,59.54,59.54,60.08,59.80033333333333,0.1569424083548801,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0170124447355486,-0.0103848155384239,2324.18095192271,3499.7909427789255,9.58846833638058,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,9.588468336380618,Fair (40-60%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,16.104246450085014,-61.042464500850144,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),3499.7909427789255,False,False,0,0,0,0,0.0,Normal
ZN11224411,ZM1,2025-09-13,2025-10-13,30,30,1.82,1.4363333333333337,1.82,1.06,0.2386959302678551,GOOD,60.05,60.05,60.4,60.22533333333333,0.1065358393099301,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0116006222367756,-0.0157966380371969,3452.401016303744,5176.446467641457,14.182045116825872,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,14.182045116825911,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,23.617060977228828,-136.1706097722883,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5176.446467641457,False,False,0,0,0,0,0.0,Normal
ZN11224464,ZM1,2025-09-13,2025-10-13,30,30,1.82,1.4363333333333337,1.82,1.06,0.2386959302678551,GOOD,60.05,60.05,60.51,60.32033333333334,0.1160405200731646,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.012505321761913,-0.0148919385120595,3202.636506481468,4801.955610841785,13.156042769429456,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,13.156042769429547,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,21.908480881647872,-119.08480881647871,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),4801.955610841785,False,False,0,0,0,0,0.0,Normal
ZN19220589,ZM1,2025-09-13,2025-10-13,30,30,1.82,1.4363333333333337,1.82,1.06,0.2386959302678551,GOOD,64.02,64.02,64.37,64.19466666666666,0.1069880216735002,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0116513836580966,-0.0157458766158759,3778.092052561496,5494.626379032005,15.05377090145743,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,15.053770901457549,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,23.514168855759994,-135.14168855759993,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5494.626379032005,False,False,0,0,0,0,0.0,Normal
ZN11224463,ZM1,2025-09-13,2025-10-13,30,30,1.82,1.4363333333333337,1.82,1.06,0.2386959302678551,FAIR,59.42,59.42,59.78,59.606,0.1079143977483046,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0117504503029307,-0.0156468099710418,3354.765050167314,5056.82748049068,13.854321864357969,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,13.854321864358027,Fair (40-60%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,23.31592370305962,-133.1592370305962,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5056.82748049068,False,False,0,0,0,0,0.0,Normal
ZN11224323,ZM1,2025-09-13,2025-10-13,30,30,1.82,1.4289999999999998,1.82,1.05,0.2392855745900628,FAIR,59.59,59.59,59.96,59.77500000000001,0.1141913095310397,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0124242672343204,-0.0149729930396521,3186.50583196066,4796.258714992099,13.14043483559469,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,13.140434835594794,Fair (40-60%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,22.051409356594718,-120.51409356594718,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),4796.258714992099,False,False,0,0,0,0,0.0,Normal
ZN11224588,ZM1,2025-09-13,2025-10-13,30,30,1.82,1.4363333333333337,1.82,1.06,0.2386959302678551,FAIR,59.75,59.75,60.13,59.93366666666665,0.1193223201750366,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0129679056820031,-0.0144293545919694,3065.2598017554337,4607.528884399679,12.623366806574458,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,12.623366806574463,Fair (40-60%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,21.12697373485266,-111.26973734852659,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),4607.528884399679,False,False,0,0,0,0,0.0,Normal
ZN15240425,ZM1,2025-09-13,2025-10-13,30,30,1.81,1.4223333333333332,1.81,1.05,0.2390019958556591,EXCELLENT,83.94,83.94,84.27,84.10399999999998,0.1002617264618136,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0109161617815622,-0.0164810984924103,5857.37013425329,7689.515937898407,21.067166953146195,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,21.06716695314632,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,25.0978877211655,-150.978877211655,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),7689.515937898407,False,False,0,0,0,0,0.0,Normal
ZN11224399,ZM1,2025-09-13,2025-10-13,30,30,1.81,11.33866666666667,100.0,1.05,30.060244077901103,FAIR,59.94,59.94,60.43,60.20700000000002,0.1726497351126922,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0183387915506784,-0.0090584687232941,2177.8970489755266,3268.4814500649395,8.954743698808011,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,8.954743698808054,Fair (40-60%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,14.939512343690447,-49.39512343690448,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),3268.4814500649395,False,False,0,0,0,0,0.0,Normal
ZN11224396,ZM1,2025-09-13,2025-10-13,30,30,1.81,1.4223333333333332,1.81,1.05,0.2390019958556591,FAIR,59.96,59.96,60.31,60.13766666666666,0.1075329406895084,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0117054200098242,-0.0156918402641483,3413.80317549152,5122.413373435245,14.034009242288285,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,14.034009242288342,Fair (40-60%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,23.405619149913846,-134.05619149913846,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5122.413373435245,False,False,0,0,0,0,0.0,Normal
ZN19220602,ZM1,2025-09-13,2025-10-13,30,30,1.81,1.4199999999999997,1.81,1.05,0.239395791165146,GOOD,67.05,67.05,67.47,67.27033333333334,0.1254367084074357,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0136474537416078,-0.0137498065323647,3447.5295458636124,4913.0043793869545,13.460285970923106,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,13.460285970923163,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,20.074997719497635,-100.74997719497634,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),4913.0043793869545,False,False,0,0,0,0,0.0,Normal
ZN44221019,ZM1,2025-09-13,2025-10-13,30,30,1.81,1.4223333333333332,1.81,1.05,0.2390019958556591,EXCELLENT,86.06,86.06,86.39,86.22366666666667,0.1020305340819971,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0111093826756183,-0.0162878775983542,5946.325005527172,7746.605055641427,21.22357549490784,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,21.22357549490802,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,24.661370549509666,-146.61370549509667,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),7746.605055641427,False,False,0,0,0,0,0.0,Normal
ZN11224599,ZM1,2025-09-13,2025-10-13,30,30,1.81,1.4223333333333332,1.81,1.05,0.2390019958556591,GOOD,60.12,60.12,60.48,60.30333333333335,0.1080974443327148,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.011769281152775,-0.0156279791211975,3408.8742956522988,5108.213426087174,13.995105276951078,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,13.995105276951161,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,23.278618225135002,-132.78618225135003,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5108.213426087174,False,False,0,0,0,0,0.0,Normal
SE52210172,ZM1,2025-09-13,2025-10-13,30,30,1.81,1.4223333333333332,1.81,1.05,0.2390019958556591,GOOD,61.18,61.18,61.53,61.36000000000001,0.1033907886245854,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.011257573276567,-0.0161396869974055,3657.981963636641,5434.563781818603,14.889215840598888,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,14.889215840598911,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,24.336737235369256,-143.36737235369256,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5434.563781818603,False,False,0,0,0,0,0.0,Normal
SE52210219,ZM1,2025-09-13,2025-10-13,30,30,1.8,1.409,1.8,1.03,0.2390693161638157,GOOD,60.56,60.56,60.9,60.736,0.1037769491381097,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0113001473718687,-0.0160971129021038,3589.333719750641,5359.222141718425,14.682800388269625,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,14.682800388269655,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,24.245046876270894,-142.45046876270894,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5359.222141718425,False,False,0,0,0,0,0.0,Normal
ZN15240164,ZM1,2025-09-13,2025-10-13,30,30,1.8,1.409,1.8,1.03,0.2390693161638157,EXCELLENT,83.77,83.77,84.11,83.94466666666668,0.1032149859920226,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0112379236941213,-0.0161593365798512,5674.535771528582,7454.223954538963,20.422531382298512,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,20.422531382298526,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,24.379290178224338,-143.79290178224338,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),7454.223954538963,False,False,0,0,0,0,0.0,Normal
ZN32220557,ZM1,2025-09-13,2025-10-13,30,30,1.8,1.409,1.8,1.03,0.2390693161638157,GOOD,72.9,72.9,73.02,72.95933333333333,0.0349317890331636,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0037923694121499,-0.0236048908618226,13949.063039723933,19222.810880829482,52.66523528994354,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),19222.810880829482,False,False,0,0,0,0,0.0,Normal
ZN13231596,ZM1,2025-09-13,2025-10-13,30,30,1.8,1.409,1.8,1.03,0.2390693161638157,GOOD,72.2,72.2,72.57,72.4,0.1117262664761047,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0121418044866542,-0.0152554557873183,4299.196223870695,5946.397842211958,16.291500937567005,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.291500937567008,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,22.564405730702227,-125.64405730702227,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5946.397842211958,False,False,0,0,0,0,0.0,Normal
SE52210197,ZM1,2025-09-13,2025-10-13,30,30,1.8,1.409,1.8,1.03,0.2390693161638157,GOOD,68.51,68.51,68.84,68.67666666666666,0.1025648099003012,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0111675126903546,-0.0162297475836179,4343.850000000251,6134.7590909094915,16.807559153176566,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.80755915317669,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,24.533001245331615,-145.33001245331616,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6134.7590909094915,False,False,0,0,0,0,0.0,Normal
ZN13231544,ZM1,2025-09-13,2025-10-13,30,30,1.8,1.409,1.8,1.03,0.2390693161638157,GOOD,71.95,71.95,72.31,72.135,0.1080150053432873,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0117610938267555,-0.015636166447217,4417.106160807764,6117.628263139931,16.760625378465523,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.760625378465562,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,23.29482331961857,-132.9482331961857,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6117.628263139931,False,False,0,0,0,0,0.0,Normal
ZN13231549,ZM1,2025-09-13,2025-10-13,30,30,1.8,1.409,1.8,1.03,0.2390693161638157,GOOD,71.38,71.38,71.72,71.55266666666667,0.1058604590090621,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0115293925004096,-0.0158678677735629,4456.436017611015,6191.132793637142,16.962007653800278,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.962007653800388,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,23.762969534604075,-137.62969534604076,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6191.132793637142,False,False,0,0,0,0,0.0,Normal
ZN13231668,ZM1,2025-09-13,2025-10-13,30,30,1.8,1.409,1.8,1.03,0.2390693161638157,GOOD,72.55,72.55,72.9,72.73466666666667,0.1072133976874075,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0116595709841152,-0.0157376892898573,4507.0268941793065,6222.355873886001,17.047550339413668,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,17.0475503394137,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,23.497657256255962,-134.97657256255962,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6222.355873886001,False,False,0,0,0,0,0.0,Normal
ZN52211185,ZM1,2025-09-13,2025-10-13,30,30,1.8,1.4193333333333336,1.8,1.04,0.2392219188050744,GOOD,61.3,61.3,61.66,61.49033333333334,0.1101874056678718,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0119936138857052,-0.0154036463882673,3443.499214963378,5111.053314219284,14.00288579238151,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,14.002885792381601,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,22.8432068391217,-128.432068391217,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5111.053314219284,False,False,0,0,0,0,0.0,Normal
ZN52211221,ZM1,2025-09-13,2025-10-13,30,30,1.8,1.409,1.8,1.03,0.2390693161638157,GOOD,61.57,61.57,61.91,61.74266666666667,0.1070266912675439,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0116522023907,-0.0157450578832725,3567.5659078131303,5283.97962338356,14.4766565024207,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,14.476656502420711,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,23.512516651649683,-135.12516651649685,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5283.97962338356,False,False,0,0,0,0,0.0,Normal
ZN52211174,ZM1,2025-09-13,2025-10-13,30,30,1.8,1.4153333333333336,1.8,1.04,0.23848275197277,GOOD,61.49,61.49,61.83,61.664666666666655,0.104278583556288,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0113525462583913,-0.0160447140155812,3654.686715707709,5416.406029136355,14.839468572976292,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,14.839468572976317,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,24.13314127984439,-141.33141279844392,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5416.406029136355,False,False,0,0,0,0,0.0,Normal
ZN19220604,ZM1,2025-09-13,2025-10-13,30,30,1.79,1.4016666666666668,1.79,1.02,0.239483399947835,GOOD,63.7,63.7,64.09,63.89999999999999,0.1165598854518641,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0126903553299496,-0.0147069049440229,3443.559999999897,5019.559999999858,13.752219178081782,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,13.7522191780818,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,21.589041095889794,-115.89041095889795,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5019.559999999858,False,False,0,0,0,0,0.0,Normal
ZN52211112,ZM1,2025-09-13,2025-10-13,30,30,1.79,1.4016666666666668,1.79,1.02,0.239483399947835,GOOD,61.4,61.4,61.76,61.587,0.1101456715695958,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0119936138857039,-0.0154036463882686,3451.836985460037,5119.39108471612,14.025728999222173,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,14.025728999222245,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,22.84320683912418,-128.43206839124178,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5119.39108471612,False,False,0,0,0,0,0.0,Normal
ZN13231626,ZM1,2025-09-13,2025-10-13,30,30,1.79,1.4016666666666668,1.79,1.02,0.239483399947835,GOOD,72.03,72.03,72.38,72.20633333333332,0.1066248121907486,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0116104470280017,-0.0157868132459708,4481.308934489392,6203.895493970248,16.996973956082815,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.996973956082872,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,23.59707615727179,-135.9707615727179,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6203.895493970248,False,False,0,0,0,0,0.0,Normal
